"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",3,0.053626246,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",4,4.04254055,3.42071086e8,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",4,0.054586926,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",4,0.053076226,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",5,4.083743538,3.42071086e8,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",5,0.054713862,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",5,0.05669973,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",1,10.906891629,1.547364971e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",1,0.064294658,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",1,0.06352364,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",2,10.867640673,1.547364971e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",2,0.064906209,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",2,0.063787424,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",3,10.874187273,1.547364971e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",3,0.064747121,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",3,0.063296036,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",4,10.801787881,1.547364971e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",4,0.066328099,1.258384e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",4,0.065142086,1.258384e6,"MacOS",2020-04-28T07:25:20.719
