"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",first,"mixed.csv",100,20,true,"R fread parallel",5,0.0008964539,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread parallel",5,0.0006256104,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R readr",1,0.06293297,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R readr",1,0.002439976,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R readr",1,0.00203824,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R readr",2,0.0492568,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R readr",2,0.002308846,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R readr",2,0.00206542,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R readr",3,0.05114293,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R readr",3,0.00232029,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R readr",3,0.00208354,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R readr",4,0.05213952,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R readr",4,0.002160311,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R readr",4,0.001960993,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R readr",5,0.0539608,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R readr",5,0.002165079,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R readr",5,0.001920462,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",1,0.00478311802726239,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Pandas",1,0.0027758480282500386,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Pandas",1,0.002345168963074684,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",2,0.004841273068450391,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Pandas",2,0.002751976018771529,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Pandas",2,0.0024192840792238712,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",3,0.00485395104624331,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Pandas",3,0.0027285260148346424,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Pandas",3,0.0023982420098036528,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",4,0.0050756450509652495,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Pandas",4,0.002696844981983304,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Pandas",4,0.0023856150219216943,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",5,0.005079547991044819,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Pandas",5,0.0026693439576774836,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Pandas",5,0.002312847995199263,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",1,0.20234023907687515,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",1,0.0056340290466323495,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",1,0.0021760270465165377,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",2,0.2077440209686756,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",2,0.00557108293287456,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",2,0.0023650130024179816,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",3,0.1973677829373628,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",3,0.0051285019144415855,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",3,0.0024515410186722875,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",4,0.1995375999249518,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",4,0.0049633890157565475,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",4,0.002002208959311247,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",5,0.1973777860403061,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",5,0.004963967949151993,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",5,0.002211204031482339,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",1,3.57995446,3.41943786e8,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",1,0.047647739,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",1,0.045672553,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",2,3.563517258,3.41943786e8,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",2,0.046009316,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",2,0.047672643,1.19184e6,"Linux",2020-05-02T06:13:38.426
